ID,Block,Population,Tree,Acorn,Coastal_NonCoastal,Region,Distance_from_LS_in_Km,Distance_from_LS_in_mi,Latitude,Longitude,Acorn_Weight,Rooted__Yes_No_,Germited,Julian_Date_Germition,Log_Julian_Date_Germition_,X06_17_19_Height,Early_Growth_rate,X08_19_19_Height,Late_Growth_rate,Height_Growth_Rate,X06_24_19_Diameter,Early_Diameter_rate,Late_diameter_rate,Diameter_Growth_Rate,X06_17_19_Leaves,X06_24_19_Leaves,weight_g,leaf_area_cm2,SLA_cm2_g_,Log_SLA_cm2_g,Survived_Season__1_YES_,Mean_Annual_Temp,Isothermality,Temperature_Seasolity,Max_Temperature_of_Warmest_Month,Min__Temperature_of_Coldest_Month,Annual_Precipitation,Precipitation_of_Wettest_Month,Precipitation_of_Driest_Month,Precipitation_Seasolity__Coefficient_of_Variation_,Precipitation_of_Warmest_Quarter,Precipitation_of_Coldest_Quarter,Hardiness_Zone
736,3,GL,10,9,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,5.7156,1,1,147,4.990432587,12,2.225,15.6,0.442857143,0.5,2.88,0.1725,0.124,0.130909091,4,4,0.1073,19.07,177.7260019,5.180243049,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
737,3,TG,2,51,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.1205,1,1,149,5.003946306,9.5,1.775,22,1.5,1.327272727,2.49,0.2075,0.146,0.124545455,7,7,0.1308,31.2,238.5321101,5.474503935,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
738,3,TG,5,16,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.5737,1,1,149,5.003946306,7,1.35,10.7,0.457142857,0.445454545,1.75,0.16,0.066,0.069090909,6,6,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
739,3,TG,15,6,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,7.8856,1,1,143,4.96284463,11.8,1.65,12,,0.1,2.65,0.1525,0.098,0.081818182,5,5,,,,,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
740,3,FF,14,5,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.9947,0,1,172,5.147494477,,,5.5,0,,1.19,,0.132,,,6,0.1637,59.56,363.8362859,5.896704002,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
741,3,TG,12,7,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.5326,1,1,155,5.043425117,8.1,,8.6,0.057142857,0.518181818,2.18,0.22,0.1,0.117272727,5,5,0.0898,25.34,282.1826281,5.642554479,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
742,3,TG,7,14,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.9338,1,0,,,,,,,,,,,,,,0.3255,59.35,182.3348694,5.205844938,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
743,3,TG,1,15,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.8798,1,0,,,,,,,,,,,,,,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
744,3,FF,14,9,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.1831,1,1,155,5.043425117,7.7,,8,0,0.636363636,1.67,0.2825,0.166,0.191818182,5,5,0.205,50.56,246.6341463,5.50790605,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
745,3,TG,14,14,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.7795,1,1,155,5.043425117,10.4,,21.9,1.557142857,1.827272727,2.33,0.205,0.092,0.090909091,7,7,0.125,28.53,228.24,5.430397707,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
746,3,SC,9,40,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.7679,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
747,3,TG,8,4,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,8.7984,1,1,155,5.043425117,7.4,,8.5,0.157142857,0.754545455,1.92,,0,,5,5,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
748,3,TG,2,63,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.8852,1,1,143,4.96284463,12.5,1.5,22.2,0.314285714,0.918181818,2.41,0.255,0.092,0.144545455,8,16,0.1373,32.09,233.7217771,5.454131421,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
749,3,FF,12,13,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.4467,1,1,155,5.043425117,9.6,,18,1.142857143,1.354545455,1.73,0.175,0.112,0.120909091,5,5,0.0853,22.28,261.1957796,5.56527024,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
750,3,SC,9,24,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.9949,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
751,3,TG,6,2,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,6.1174,1,1,138,4.927253685,10.8,0.35,19.6,0.1,0.863636364,2.71,0.22,0.27,0.206363636,4,10,0.292,63.4,217.1232877,5.380465338,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
752,3,FF,3,8,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,6.0042,0,1,151,5.017279837,17.9,,18.3,0.042857143,1.227272727,2.44,0.2125,0.034,0.129090909,5,5,0.0615,22.8,370.7317073,5.91547864,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
753,3,BS,11,1,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,3.4811,1,1,147,4.990432587,8.9,1.475,20.8,1.314285714,1.172727273,1.84,0.0125,0.196,0.076363636,4,4,0.1103,34.47,312.5113327,5.744640733,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
754,3,MS,12,7,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,3.8284,1,1,172,5.147494477,,,10.4,1.414285714,,0.98,,0.194,,,,0.1958,50.76,259.2441267,5.557770192,1,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
755,3,GL,11,5,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,4.2467,0,1,155,5.043425117,10.7,,11.4,0.057142857,0.9,2.1,0.38,0.204,0.207272727,4,4,0.2213,43.17,195.0745594,5.273381841,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
756,3,TG,5,12,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.0359,1,1,147,4.990432587,11.9,1.825,20.5,1.214285714,0.818181818,2.24,-0.6275,0.062,-0.175454545,5,5,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
757,3,FF,13,5,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.1977,1,0,,,,,,,,,,,,,,,,,,0,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
758,3,TG,7,30,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.6452,1,1,149,5.003946306,9.4,2,19.9,1.085714286,1.145454545,1.91,0.16,0.018,0.079090909,5,5,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
759,3,TG,2,19,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.0047,1,1,147,4.990432587,8.6,1.425,9.5,0.071428571,0.109090909,1.99,0.2,0.084,0.087272727,5,5,0.1388,26.84,193.3717579,5.264614543,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
760,3,NJ,11,1,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,4.4781,1,1,149,5.003946306,5.2,1.05,6.3,0.085714286,0.481818182,0.89,,-0.006,,1,4,0.082,20.38,248.5365854,5.51559006,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
761,3,SC,2,9,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.1855,0,1,155,5.043425117,13.4,,13.7,0.042857143,1.127272727,2.08,0.2525,0.096,0.128181818,5,5,0.1549,28.7,185.2808263,5.221872654,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
762,3,TG,7,22,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.8586,1,1,151,5.017279837,5.2,,15,1.271428571,1.154545455,1.38,0.025,0.11,0.069090909,6,6,0.0739,20.11,272.1244926,5.606259655,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
763,3,NJ,5,19,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,5.9008,1,1,147,4.990432587,10.5,2.25,22.3,1.685714286,1.363636364,2.18,0.2775,0.112,0.167272727,6,6,0.1738,40.86,235.0978136,5.460001656,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
764,3,SC,4,1,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,2.466,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
765,3,NJ,3,8,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,2.5316,0,1,164,5.099866428,6.6,,8.4,0.085714286,,1.7,,0.164,,6,6,0.1078,26.58,246.567718,5.507636674,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
766,3,BS,2,20,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,5.8298,0,0,,,,,,,,,,,,,,,,,,0,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
767,3,GL,2,5,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,6.3646,1,1,151,5.017279837,10.1,,10.5,0.042857143,0.354545455,2.41,-0.4125,0.03,-0.156363636,5,5,0.3441,63.29,183.9290904,5.214550305,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
768,3,TG,3,44,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.1677,1,1,159,5.068904202,7.2,,8.7,0.114285714,,1.69,,0.078,,7,8,0.0797,21.33,267.6286073,5.589600226,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
769,3,FF,10,9,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.7286,1,1,147,4.990432587,16.1,3.775,25.9,1.371428571,2.045454545,2.04,0.25,0.108,0.16,5,5,0.201,40.83,203.1343284,5.313867476,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
770,3,TG,4,11,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.8379,1,1,147,4.990432587,9.9,1.85,20.8,0.5,1.172727273,2.37,0.215,0.088,0.143636364,5,10,0.2873,66.03,229.8294466,5.437337497,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
771,3,MS,5,3,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,6.0016,0,1,155,5.043425117,7.6,,8.5,,0.627272727,1.38,0.105,0.036,0.086363636,5,5,0.1451,34.73,239.3521709,5.477935986,1,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
772,3,FF,8,2,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,2.8695,1,1,147,4.990432587,10.8,2.45,11,,0.872727273,0.97,,0.118,,3,3,0.0683,18.07,264.568082,5.578098617,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
773,3,TG,4,35,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.7104,1,1,147,4.990432587,4.7,0.25,8.6,0.057142857,0.409090909,1.52,0.1775,0.078,0.088181818,5,8,0.0647,18.22,281.6074189,5.640513969,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
774,3,FF,1,11,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.38,1,1,155,5.043425117,1,,18.3,2.457142857,,1.23,,0.182,,,,0.1991,55.31,277.8001005,5.626901792,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
775,3,NJ,2,7,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,4.3842,1,1,151,5.017279837,11.4,,18.9,0.928571429,,1.54,,0.136,,6,6,0.0824,20.67,250.8495146,5.524853216,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
776,3,FF,2,5,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.5254,0,1,164,5.099866428,1.2,,13.4,0.842857143,,1.28,,0.132,,1,6,0.084,24.76,294.7619048,5.686167928,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
777,3,BS,9,9,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,5.8375,1,1,155,5.043425117,12.5,,25.5,1.857142857,2.009090909,2.67,0.2475,0.076,0.133636364,8,8,0.2234,46.48,208.0572963,5.337813505,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
778,3,SC,7,16,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,5.0495,0,1,157,5.056245805,13,,14.3,0.171428571,,1.64,0.2425,0.108,0.173636364,5,5,0.176,37.95,215.625,5.373540788,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
779,3,TG,2,7,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.7635,1,1,147,4.990432587,10,2.075,23.4,1.485714286,1.272727273,2.36,0.25,0.164,0.177272727,5,5,0.2408,50.11,208.0980066,5.338009155,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
780,3,SC,9,16,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.2813,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
781,3,FF,14,13,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,2.1516,0,0,,,,,,,,,,,,,,,,,,0,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
782,3,TG,11,5,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.6464,1,1,155,5.043425117,15.5,,24,1.2,1.936363636,2.4,0.3975,0.06,0.196363636,7,7,0.1358,38.18,281.1487482,5.638883882,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
783,3,SC,10,36,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.2671,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
784,3,FF,7,3,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.7571,0,1,155,5.043425117,9.1,,9.5,0.057142857,0.772727273,2.19,0.345,0.07,0.119090909,5,5,0.2191,48.58,221.7252396,5.401438956,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
785,3,BS,10,12,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,4.6015,1,1,176,5.170483995,,,11.4,1.4,,1.01,,0.066,,,,0.0792,20.86,263.3838384,5.57361243,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
786,3,TG,2,47,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.4747,1,1,147,4.990432587,9,1.7,17,1,0.790909091,2.33,0.175,0.116,0.112727273,4,4,0.1396,26.55,190.1862464,5.248003836,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
787,3,TG,11,25,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.7208,1,1,151,5.017279837,10.2,2.375,28.4,2.185714286,2,2.88,0.3875,0.096,0.180909091,5,6,0.189,41.47,219.4179894,5.390978538,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
788,3,NJ,1,6,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,4.2225,1,1,151,5.017279837,,,4,,,,,0.078,,,,0.0368,9.91,269.2934783,5.595801782,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
789,3,TG,13,7,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.4277,1,1,151,5.017279837,9.8,,23.2,1.3,1.709090909,1.84,0.235,0.132,0.161818182,5,7,0.1593,36.14,226.8675455,5.424366347,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
790,3,FF,9,5,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.9294,1,1,143,4.96284463,11.9,1.925,12.3,0.042857143,0.090909091,2.11,0.1675,0.076,0.100909091,4,4,0.2898,57.87,199.689441,5.296763365,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
791,3,TG,15,14,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,8.0546,1,1,143,4.96284463,13.3,3.075,20,0.9,1.727272727,1.83,0.27,0.088,0.182727273,5,5,0.2489,52.3,210.124548,5.347700441,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
792,3,FF,11,13,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.5765,1,1,155,5.043425117,10.8,,11.3,0,0.836363636,1.68,0.1975,0.036,0.109090909,5,5,0.2028,42.48,209.4674556,5.344568384,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
794,3,SC,9,12,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,5.3612,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
795,3,NJ,6,3,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,5.253,1,0,,,,,,,,,,,,,,,,,,0,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
796,3,MS,3,6,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,4.0604,0,0,,,,,,,,,,,,,,,,,,0,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
797,3,TG,13,3,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,6.0944,1,1,155,5.043425117,11,,11.7,0.071428571,0.927272727,2.15,0.4075,0.028,0.181818182,6,6,0.1798,38.01,211.4015573,5.35375944,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
798,3,SC,10,28,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,5.021,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
799,3,TG,10,5,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.409,1,1,149,5.003946306,9.3,2.025,18,1.2,1.1,1.71,0.1925,0.096,0.137272727,5,5,0.2142,46.26,215.9663866,5.375122778,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
800,3,FF,10,1,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.7123,1,1,147,4.990432587,11.4,1.975,11.7,0.028571429,0.163636364,2.06,0.18,0.004,0.085454545,4,4,0.3296,62.88,190.776699,5.251103629,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
801,3,GL,9,2,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,5.9044,1,1,151,5.017279837,15.5,,16.5,0.142857143,1.036363636,2.25,0.3125,0.044,0.156363636,6,6,0.2997,56.3,187.8545212,5.23566784,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
802,3,TG,3,36,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.7841,1,1,147,4.990432587,7.6,0.925,13.5,0.814285714,0.554545455,1.98,0.1425,-0.11,0.042727273,5,5,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
803,3,MS,10,1,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,2.4785,1,1,147,4.990432587,9.6,1.4,10.5,0.057142857,0.163636364,1.72,0.1725,0.044,0.087272727,4,4,0.2034,42.04,206.6863324,5.331202341,1,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
804,3,TG,4,19,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.1032,1,1,147,4.990432587,11.8,2,13,0.085714286,0.218181818,1.9,0.1225,0.042,0.065454545,5,5,0.2053,39.7,193.375548,5.264634143,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
805,3,SC,2,25,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.2904,1,1,155,5.043425117,9.5,,9.8,0.042857143,0.672727273,1.79,0.195,0.058,0.108181818,4,4,0.2095,40.02,191.026253,5.252410869,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
806,3,TG,4,27,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,6.4566,1,1,164,5.099866428,5.5,,8,0,,1.34,,0.026,,6,7,0.1212,28.48,234.9834983,5.459515292,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
807,3,FF,1,3,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.8125,0,0,,,,,,,,,,,,,,,,,,0,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
808,3,SC,2,21,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.383,0,1,157,5.056245805,10,,10.7,0,,1.53,,0.082,,6,6,0.1454,30.86,212.2420908,5.357727561,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
809,3,TG,6,30,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.1355,1,1,143,4.96284463,9.1,1.025,19.9,0.128571429,1,2.51,0.235,0.09,0.123636364,6,9,0.2101,47.83,227.6534983,5.427824729,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
810,3,BS,9,1,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,5.5675,1,1,151,5.017279837,10.6,,11.8,0.114285714,0.827272727,2.08,0.1775,0.068,0.114545455,6,7,0.1542,32.28,209.3385214,5.343952661,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
811,3,SC,10,24,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.5295,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
812,3,SC,8,4,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.2143,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
813,3,FF,14,1,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.3885,1,1,155,5.043425117,13.1,,14.5,0.071428571,1.090909091,2.2,0.2425,0,0.120909091,5,5,0.2832,54.67,193.0437853,5.26291703,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
814,3,FF,4,28,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.1033,1,1,149,5.003946306,8.8,2.075,9.6,0.057142857,0.681818182,1.6,0.155,0.09,0.102727273,2,2,0.0773,20.24,261.8369987,5.567722168,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
815,3,TG,3,20,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.6647,1,1,147,4.990432587,7,1.1,15.3,1.185714286,0.790909091,1.76,0.13,0.074,0.080909091,8,8,0.2439,52.7,216.0721607,5.375612429,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
816,3,GL,11,17,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,3.7943,1,1,159,5.068904202,12.4,,19,0.814285714,,1.65,,0.156,,4,4,0.0851,19.02,223.5017626,5.409419301,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
817,3,TG,2,39,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.39466,1,1,143,4.96284463,8.9,1.125,15.7,0.171428571,0.645454545,2.01,0.1,0.04,0.076363636,3,8,0.2444,55.45,226.8821604,5.424430765,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
818,3,SC,2,13,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.3785,0,1,159,5.068904202,8.5,,11.8,0.114285714,,1.9,,0.088,,5,5,0.1891,46.97,248.3870968,5.514988403,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
819,3,TG,2,15,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.8389,1,1,147,4.990432587,7.8,1.425,21.5,1.185714286,1.354545455,1.9,0.11,0.106,0.109090909,3,7,0.2304,51.89,225.2170139,5.417064444,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
820,3,FF,7,15,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.5412,0,0,,,,,,,,,,,,,,,,,,0,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
